order,conditionedCat,block,trial,stim_cat_num,stim_number,stim_name,stim_cat_superord,stim_oldnew,stim_firstphase
2,1,2,72,2,269,stimuli/tools/magnifyingglass.jpg,Household,1,1
2,1,2,73,1,113,stimuli/animals/moth.jpg,Invertebrates,1,1
2,1,2,74,2,316,stimuli/tools/grapplinghook.jpg,Toolbox,1,1
2,1,2,75,2,313,stimuli/tools/airpump.jpg,Household,1,1
2,1,2,76,1,22,stimuli/animals/giraffe.jpg,Mammals,2,3
2,1,2,77,2,323,stimuli/tools/weldershammer.jpg,Toolbox,1,1
2,1,2,78,2,205,stimuli/tools/wheelbarrow.jpg,Household,1,1
2,1,2,79,1,34,stimuli/animals/owl.jpg,Birds,1,1
2,1,2,80,1,19,stimuli/animals/panda.jpg,Mammals,2,3
2,1,2,81,2,237,stimuli/tools/computermouse.jpg,Devices,2,3
2,1,2,82,1,123,stimuli/animals/earthworm.jpg,Invertebrates,1,1
2,1,2,83,1,71,stimuli/animals/butterfly.jpg,Invertebrates,1,2
2,1,2,84,1,41,stimuli/animals/monkey.jpg,Mammals,1,2
2,1,2,85,1,104,stimuli/animals/lemur.jpg,Mammals,2,3
2,1,2,86,2,239,stimuli/tools/iron.jpg,Household,2,3
2,1,2,87,1,33,stimuli/animals/cheetah.jpg,Mammals,2,3
2,1,2,88,2,263,stimuli/tools/mixer.jpg,Household,2,3
2,1,2,89,1,15,stimuli/animals/brown_bear.jpg,Mammals,1,2
2,1,2,90,2,272,stimuli/tools/sawblade.jpg,Toolbox,2,3
2,1,2,91,2,349,stimuli/tools/faxmachine.jpg,Devices,2,3
2,1,2,92,2,209,stimuli/tools/broom.jpg,Household,2,3
2,1,2,93,1,137,stimuli/animals/springhare.jpg,Mammals,1,1
2,1,2,94,2,228,stimuli/tools/cuttingboard.jpg,Household,2,3
2,1,2,95,1,110,stimuli/animals/beta.jpg,SeaDwellers,2,3
2,1,2,96,2,335,stimuli/tools/binoculars.jpg,Household,2,3
2,1,2,97,1,142,stimuli/animals/palmcockatoo.jpg,Birds,2,3
2,1,2,98,2,290,stimuli/tools/stroller.jpg,Household,2,3
2,1,2,99,1,147,stimuli/animals/beardeddragon.jpg,ReptilesAmph,1,2
2,1,2,100,2,301,stimuli/tools/electricsander.jpg,Powertools,2,3
2,1,2,101,1,86,stimuli/animals/turkey.jpg,Birds,1,2
2,1,2,102,1,83,stimuli/animals/dramaderry.jpg,Mammals,2,3
2,1,2,103,2,213,stimuli/tools/sledgehammer.jpg,Toolbox,2,3
2,1,2,104,1,170,stimuli/animals/partridge.jpg,Birds,1,2
2,1,2,105,1,31,stimuli/animals/ram.jpg,Mammals,1,2
2,1,2,106,1,77,stimuli/animals/watusi.jpg,Mammals,1,2
2,1,2,107,1,87,stimuli/animals/wildabeast.jpg,Mammals,2,3
2,1,2,108,1,7,stimuli/animals/sheep.jpg,Mammals,1,1
2,1,2,109,1,136,stimuli/animals/iguana.jpg,ReptilesAmph,1,2
2,1,2,110,1,30,stimuli/animals/pig.jpg,Mammals,2,3
2,1,2,111,2,186,stimuli/tools/drill.jpg,Powertools,2,3
2,1,2,112,2,191,stimuli/tools/ladder.jpg,Household,2,3
2,1,2,113,2,276,stimuli/tools/scratchawl.jpg,Toolbox,1,2
2,1,2,114,1,121,stimuli/animals/chinchilla.jpg,Mammals,2,3
2,1,2,115,2,268,stimuli/tools/fan.jpg,Household,1,2
2,1,2,116,1,94,stimuli/animals/jackal.jpg,Mammals,2,3
2,1,2,117,2,328,stimuli/tools/stove.jpg,Household,2,3
2,1,2,118,2,196,stimuli/tools/pruner.jpg,Toolbox,1,1
2,1,2,119,1,10,stimuli/animals/chicken.jpg,Birds,2,3
2,1,2,120,2,331,stimuli/tools/gentssaw.jpg,Toolbox,1,1
2,1,2,121,1,178,stimuli/animals/beetle.jpg,Invertebrates,2,3
2,1,2,122,2,181,stimuli/tools/hammer.jpg,Toolbox,2,3
2,1,3,123,2,265,stimuli/tools/planer.jpg,Toolbox,2,3
2,1,3,124,1,172,stimuli/animals/plantbug.jpg,Invertebrates,1,1
2,1,3,125,2,271,stimuli/tools/oven.jpg,Household,2,3
2,1,3,126,2,326,stimuli/tools/ropeandpulley.jpg,Household,1,2
2,1,3,127,2,204,stimuli/tools/spoon.jpg,Household,2,3
2,1,3,128,1,8,stimuli/animals/lion.jpg,Mammals,1,1
2,1,3,129,2,333,stimuli/tools/treadmill.jpg,Devices,2,3
2,1,3,130,2,229,stimuli/tools/hedgeshears.jpg,Powertools,1,2
2,1,3,131,2,236,stimuli/tools/chisel.jpg,Toolbox,2,3
2,1,3,132,2,332,stimuli/tools/reflexhammer.jpg,Household,1,1
2,1,3,133,2,184,stimuli/tools/fishtailchisel.jpg,Toolbox,1,2
2,1,3,134,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
2,1,3,135,2,279,stimuli/tools/headphones.jpg,Devices,2,3
2,1,3,136,2,214,stimuli/tools/toolbox.jpg,Toolbox,2,3
2,1,3,137,1,61,stimuli/animals/chipmunk.jpg,Mammals,1,1
2,1,3,138,2,240,stimuli/tools/rollingpin.jpg,Household,2,3
2,1,3,139,1,174,stimuli/animals/malaysianjunglenymph.jpg,Invertebrates,2,3
2,1,3,140,2,334,stimuli/tools/tubeflaring.jpg,Toolbox,2,3
2,1,3,141,2,324,stimuli/tools/lighterbic.jpg,Household,1,1
2,1,3,142,2,342,stimuli/tools/crank.jpg,Toolbox,2,3
2,1,3,143,1,164,stimuli/animals/shieldbug.jpg,Invertebrates,2,3
2,1,3,144,2,291,stimuli/tools/battery.jpg,Household,2,3
2,1,3,145,2,282,stimuli/tools/keys.jpg,Household,2,3
2,1,3,146,1,127,stimuli/animals/slug.jpg,Invertebrates,1,1
2,1,3,147,1,50,stimuli/animals/lobster.jpg,SeaDwellers,2,3
2,1,3,148,2,244,stimuli/tools/mallet.jpg,Toolbox,1,2
2,1,3,149,1,158,stimuli/animals/pachnoda.jpg,Invertebrates,2,3
2,1,3,150,2,262,stimuli/tools/fishingpole.jpg,Household,1,2
2,1,3,151,1,120,stimuli/animals/sugarglider.jpg,Mammals,1,1
2,1,3,152,2,355,stimuli/tools/telephone.jpg,Devices,1,1
2,1,3,153,2,192,stimuli/tools/shovel.jpg,Household,2,3
2,1,3,154,1,99,stimuli/animals/waterdragon.jpg,ReptilesAmph,2,3
2,1,3,155,1,81,stimuli/animals/ostrich.jpg,Birds,1,1
2,1,3,156,2,235,stimuli/tools/bottleopener.jpg,Household,1,1
2,1,3,157,2,183,stimuli/tools/wrench.jpg,Toolbox,2,3
2,1,3,158,1,117,stimuli/animals/cricket.jpg,Invertebrates,1,2
2,1,3,159,2,206,stimuli/tools/monkeywrench.jpg,Toolbox,1,1
2,1,3,160,1,124,stimuli/animals/koi.jpg,SeaDwellers,2,3
2,1,3,161,2,289,stimuli/tools/sprinkler.jpg,Household,2,3
2,1,3,162,1,107,stimuli/animals/bass.jpg,SeaDwellers,2,3
2,1,3,163,2,341,stimuli/tools/caliper.jpg,Toolbox,1,1
2,1,3,164,1,177,stimuli/animals/rosechafer.jpg,Invertebrates,2,3
2,1,3,165,2,312,stimuli/tools/pressuregauge.jpg,Toolbox,2,3
2,1,3,166,1,25,stimuli/animals/orangutan.jpg,Mammals,2,3
2,1,3,167,1,166,stimuli/animals/ibises.jpg,Birds,2,3
2,1,3,168,2,259,stimuli/tools/smartphone.jpg,Devices,2,3
2,1,3,169,2,264,stimuli/tools/mop.jpg,Household,1,2
2,1,3,170,2,296,stimuli/tools/handdrill.jpg,Toolbox,1,1
2,1,3,171,1,105,stimuli/animals/lizard.jpg,ReptilesAmph,2,3
2,1,3,172,2,241,stimuli/tools/staplegun.jpg,Toolbox,2,3
2,1,3,173,1,68,stimuli/animals/camel.jpg,Mammals,2,3
2,1,3,174,1,155,stimuli/animals/balloonfish.jpg,SeaDwellers,1,2
2,1,3,175,1,84,stimuli/animals/goldfish.jpg,SeaDwellers,1,1
2,1,3,176,2,223,stimuli/tools/rake.jpg,Household,1,2
2,1,3,177,1,100,stimuli/animals/finch.jpg,Birds,1,2
2,1,3,178,1,150,stimuli/animals/millipede.jpg,Invertebrates,2,3
2,1,3,179,1,160,stimuli/animals/aardvark.jpg,Mammals,1,1
2,1,3,180,1,59,stimuli/animals/rainbowtrout.jpg,SeaDwellers,2,3
2,1,3,181,2,359,stimuli/tools/electricpipethreader.jpg,Powertools,1,1
2,1,3,182,1,1,stimuli/animals/cat.jpg,Mammals,1,1
2,1,3,183,2,314,stimuli/tools/circlecutter.jpg,Household,1,2
2,1,4,184,1,23,stimuli/animals/mountainsheep.jpg,Mammals,2,3
2,1,4,185,2,197,stimuli/tools/screwdriver.jpg,Toolbox,2,3
2,1,4,186,2,286,stimuli/tools/sander.jpg,Toolbox,1,2
2,1,4,187,2,310,stimuli/tools/compass.jpg,Toolbox,1,1
2,1,4,188,1,32,stimuli/animals/turtle.jpg,ReptilesAmph,2,3
2,1,4,189,2,247,stimuli/tools/razorblade.jpg,Household,1,2
2,1,4,190,1,58,stimuli/animals/perch.jpg,SeaDwellers,1,2
2,1,4,191,1,176,stimuli/animals/firebug.jpg,Invertebrates,1,1
2,1,4,192,2,208,stimuli/tools/stapler.jpg,Household,1,1
2,1,4,193,1,72,stimuli/animals/koala.jpg,Mammals,2,3
2,1,4,194,1,60,stimuli/animals/alligator.jpg,ReptilesAmph,1,1
2,1,4,195,1,18,stimuli/animals/macaw.jpg,Birds,1,1
2,1,4,196,2,336,stimuli/tools/chainwrench.jpg,Toolbox,1,2
2,1,4,197,1,46,stimuli/animals/pelican.jpg,Birds,2,3
2,1,4,198,2,321,stimuli/tools/tirespoon.jpg,Toolbox,2,3
2,1,4,199,1,54,stimuli/animals/bison.jpg,Mammals,1,2
2,1,4,200,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
2,1,4,201,1,70,stimuli/animals/bumblebee.jpg,Invertebrates,2,3
2,1,4,202,1,73,stimuli/animals/pike.jpg,SeaDwellers,2,3
2,1,4,203,2,187,stimuli/tools/saw.jpg,Toolbox,2,3
2,1,4,204,1,134,stimuli/animals/caracal.jpg,Mammals,1,1
2,1,4,205,2,193,stimuli/tools/clamp.jpg,Toolbox,2,3
2,1,4,206,2,308,stimuli/tools/blender.jpg,Household,2,3
2,1,4,207,1,16,stimuli/animals/dolphin.jpg,SeaDwellers,2,3
2,1,4,208,2,283,stimuli/tools/magnet.jpg,Household,1,2
2,1,4,209,2,250,stimuli/tools/laptop.jpg,Devices,2,3
2,1,4,210,1,69,stimuli/animals/porcupine.jpg,Mammals,2,3
2,1,4,211,2,280,stimuli/tools/cheesegrater.jpg,Household,2,3
2,1,4,212,1,82,stimuli/animals/yak.jpg,Mammals,1,2
2,1,4,213,1,57,stimuli/animals/kangaroo.jpg,Mammals,1,1
2,1,4,214,2,266,stimuli/tools/workbench.jpg,Powertools,1,2
2,1,4,215,2,212,stimuli/tools/scissors.jpg,Toolbox,2,3
2,1,4,216,1,140,stimuli/animals/crane.jpg,Birds,1,2
2,1,4,217,2,299,stimuli/tools/coathanger.jpg,Household,2,3
2,1,4,218,2,199,stimuli/tools/vicegrips.jpg,Toolbox,2,3
2,1,4,219,1,112,stimuli/animals/crab.jpg,SeaDwellers,2,3
2,1,4,220,2,360,stimuli/tools/engine.jpg,Devices,1,1
2,1,4,221,1,149,stimuli/animals/quail.jpg,Birds,2,3
2,1,4,222,2,188,stimuli/tools/bolt.jpg,Toolbox,1,1
2,1,4,223,1,125,stimuli/animals/ladybug.jpg,Invertebrates,1,2
2,1,4,224,1,2,stimuli/animals/dog.jpg,Mammals,2,3
2,1,4,225,2,200,stimuli/tools/clippers.jpg,Toolbox,1,2
2,1,4,226,2,284,stimuli/tools/nailgun.jpg,Powertools,2,3
2,1,4,227,2,295,stimuli/tools/grill.jpg,Household,1,2
2,1,4,228,1,9,stimuli/animals/rooster.jpg,Birds,2,3
2,1,4,229,2,281,stimuli/tools/file.jpg,Household,2,3
2,1,4,230,2,185,stimuli/tools/circularsaw.jpg,Powertools,2,3
2,1,4,231,1,163,stimuli/animals/redpalmweevil.jpg,Invertebrates,1,1
2,1,4,232,1,53,stimuli/animals/baldeagle.jpg,Birds,1,2
2,1,4,233,1,103,stimuli/animals/prayingmantis.jpg,Invertebrates,1,1
2,1,4,234,2,315,stimuli/tools/generator.jpg,Devices,1,2
2,1,4,235,1,130,stimuli/animals/grasshopper.jpg,Invertebrates,2,3
2,1,4,236,1,128,stimuli/animals/cod.jpg,SeaDwellers,2,3
2,1,4,237,1,52,stimuli/animals/otter.jpg,Mammals,1,1
2,1,4,238,2,257,stimuli/tools/hairbrush.jpg,Household,2,3
2,1,4,239,1,55,stimuli/animals/crow.jpg,Birds,1,1
2,1,4,240,2,246,stimuli/tools/plunger.jpg,Household,2,3
2,1,4,241,2,234,stimuli/tools/whisk.jpg,Household,1,2
2,1,4,242,1,43,stimuli/animals/flamingo.jpg,Birds,1,2
2,1,4,243,1,144,stimuli/animals/skunk.jpg,Mammals,2,3
2,1,4,244,2,306,stimuli/tools/floorbuffer.jpg,Household,1,1
