order,conditionedCat,block,trial,stim_cat_num,stim_number,stim_name,stim_cat_superord,stim_oldnew,stim_firstphase
3,1,2,82,2,346,stimuli/tools/bevelgauge.jpg,Devices,1,1
3,1,2,83,1,91,stimuli/animals/bat.jpg,Mammals,2,3
3,1,2,84,2,208,stimuli/tools/stapler.jpg,Household,1,2
3,1,2,85,2,321,stimuli/tools/tirespoon.jpg,Toolbox,2,3
3,1,2,86,1,118,stimuli/animals/herring.jpg,SeaDwellers,2,3
3,1,2,87,1,40,stimuli/animals/chimp.jpg,Mammals,2,3
3,1,2,88,2,281,stimuli/tools/file.jpg,Household,1,1
3,1,2,89,2,288,stimuli/tools/snowbrush.jpg,Powertools,2,3
3,1,2,90,2,343,stimuli/tools/duster.jpg,Household,2,3
3,1,2,91,1,134,stimuli/animals/caracal.jpg,Mammals,1,1
3,1,2,92,1,9,stimuli/animals/rooster.jpg,Birds,2,3
3,1,2,93,2,344,stimuli/tools/lantern.jpg,Household,1,2
3,1,2,94,2,216,stimuli/tools/viceclamp.jpg,Toolbox,1,2
3,1,2,95,1,139,stimuli/animals/armadillo.jpg,Mammals,1,1
3,1,2,96,2,355,stimuli/tools/telephone.jpg,Devices,1,2
3,1,2,97,1,31,stimuli/animals/ram.jpg,Mammals,2,3
3,1,2,98,2,260,stimuli/tools/carjack.jpg,Toolbox,1,1
3,1,2,99,2,242,stimuli/tools/thermometer.jpg,Household,1,1
3,1,2,100,1,122,stimuli/animals/clownfish.jpg,SeaDwellers,2,3
3,1,2,101,2,241,stimuli/tools/staplegun.jpg,Toolbox,2,3
3,1,2,102,1,177,stimuli/animals/rosechafer.jpg,Invertebrates,1,2
3,1,2,103,2,182,stimuli/tools/pliers.jpg,Toolbox,2,3
3,1,2,104,2,350,stimuli/tools/beadingtool.jpg,Toolbox,1,2
3,1,2,105,2,319,stimuli/tools/telescope.jpg,Household,2,3
3,1,2,106,2,318,stimuli/tools/stopwatch.jpg,Devices,1,1
3,1,2,107,1,11,stimuli/animals/elephantafrican.jpg,Mammals,2,3
3,1,2,108,2,272,stimuli/tools/sawblade.jpg,Toolbox,2,3
3,1,2,109,2,221,stimuli/tools/lawnmower.jpg,Household,2,3
3,1,2,110,2,345,stimuli/tools/sewingmachine.jpg,Household,1,1
3,1,2,111,2,271,stimuli/tools/oven.jpg,Household,2,3
3,1,2,112,1,167,stimuli/animals/leafinsect.jpg,Invertebrates,2,3
3,1,2,113,1,92,stimuli/animals/bullfrog.jpg,ReptilesAmph,2,3
3,1,2,114,1,131,stimuli/animals/hermitcrab.jpg,SeaDwellers,2,3
3,1,2,115,1,168,stimuli/animals/bushdog.jpg,Mammals,1,2
3,1,2,116,1,38,stimuli/animals/fox.jpg,Mammals,1,2
3,1,2,117,1,136,stimuli/animals/iguana.jpg,ReptilesAmph,2,3
3,1,2,118,2,217,stimuli/tools/blower.jpg,Powertools,2,3
3,1,2,119,1,55,stimuli/animals/crow.jpg,Birds,1,2
3,1,2,120,1,5,stimuli/animals/horse.jpg,Mammals,1,2
3,1,2,121,1,68,stimuli/animals/camel.jpg,Mammals,1,2
3,1,2,122,1,67,stimuli/animals/waterbuffalo.jpg,Mammals,2,3
3,1,3,123,2,222,stimuli/tools/measuringcups.jpg,Household,2,3
3,1,3,124,1,17,stimuli/animals/leopard.jpg,Mammals,2,3
3,1,3,125,2,251,stimuli/tools/measuringdevice.jpg,Toolbox,1,2
3,1,3,126,1,51,stimuli/animals/meerkat.jpg,Mammals,1,1
3,1,3,127,2,341,stimuli/tools/caliper.jpg,Toolbox,2,3
3,1,3,128,1,175,stimuli/animals/herculesbeetle.jpg,Invertebrates,1,1
3,1,3,129,2,291,stimuli/tools/battery.jpg,Household,1,2
3,1,3,130,2,231,stimuli/tools/squeegee.jpg,Toolbox,2,3
3,1,3,131,1,54,stimuli/animals/bison.jpg,Mammals,2,3
3,1,3,132,2,245,stimuli/tools/padlock.jpg,Household,1,2
3,1,3,133,1,4,stimuli/animals/cow.jpg,Mammals,1,1
3,1,3,134,1,145,stimuli/animals/vulture.jpg,Birds,2,3
3,1,3,135,1,47,stimuli/animals/bluejay.jpg,Birds,1,1
3,1,3,136,2,183,stimuli/tools/wrench.jpg,Toolbox,1,2
3,1,3,137,2,297,stimuli/tools/nails.jpg,Toolbox,1,1
3,1,3,138,1,100,stimuli/animals/finch.jpg,Birds,2,3
3,1,3,139,1,23,stimuli/animals/mountainsheep.jpg,Mammals,2,3
3,1,3,140,2,205,stimuli/tools/wheelbarrow.jpg,Household,2,3
3,1,3,141,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
3,1,3,142,1,157,stimuli/animals/mole.jpg,Mammals,1,2
3,1,3,143,1,130,stimuli/animals/grasshopper.jpg,Invertebrates,1,2
3,1,3,144,1,125,stimuli/animals/ladybug.jpg,Invertebrates,2,3
3,1,3,145,2,342,stimuli/tools/crank.jpg,Toolbox,1,2
3,1,3,146,1,116,stimuli/animals/caiman.jpg,ReptilesAmph,2,3
3,1,3,147,2,339,stimuli/tools/weldinghelmet.jpg,Toolbox,1,1
3,1,3,148,1,18,stimuli/animals/macaw.jpg,Birds,1,1
3,1,3,149,2,252,stimuli/tools/paintroller.jpg,Household,2,3
3,1,3,150,2,185,stimuli/tools/circularsaw.jpg,Powertools,1,1
3,1,3,151,1,174,stimuli/animals/malaysianjunglenymph.jpg,Invertebrates,2,3
3,1,3,152,1,61,stimuli/animals/chipmunk.jpg,Mammals,1,2
3,1,3,153,1,156,stimuli/animals/mealworm.jpg,Invertebrates,2,3
3,1,3,154,1,97,stimuli/animals/hedgehog.jpg,Mammals,1,1
3,1,3,155,1,70,stimuli/animals/bumblebee.jpg,Invertebrates,2,3
3,1,3,156,2,258,stimuli/tools/pizzacutter.jpg,Household,2,3
3,1,3,157,1,10,stimuli/animals/chicken.jpg,Birds,1,1
3,1,3,158,2,186,stimuli/tools/drill.jpg,Powertools,2,3
3,1,3,159,2,331,stimuli/tools/gentssaw.jpg,Toolbox,2,3
3,1,3,160,1,155,stimuli/animals/balloonfish.jpg,SeaDwellers,2,3
3,1,3,161,1,28,stimuli/animals/duck.jpg,Birds,1,2
3,1,3,162,1,24,stimuli/animals/mouse.jpg,Mammals,2,3
3,1,3,163,2,265,stimuli/tools/planer.jpg,Toolbox,2,3
3,1,3,164,1,58,stimuli/animals/perch.jpg,SeaDwellers,1,1
3,1,3,165,1,124,stimuli/animals/koi.jpg,SeaDwellers,2,3
3,1,3,166,2,225,stimuli/tools/gardenhose.jpg,Household,1,2
3,1,3,167,2,264,stimuli/tools/mop.jpg,Household,2,3
3,1,3,168,2,334,stimuli/tools/tubeflaring.jpg,Toolbox,2,3
3,1,3,169,1,113,stimuli/animals/moth.jpg,Invertebrates,2,3
3,1,3,170,1,45,stimuli/animals/moose.jpg,Mammals,2,3
3,1,3,171,1,132,stimuli/animals/octopus.jpg,SeaDwellers,2,3
3,1,3,172,2,273,stimuli/tools/extensioncord.jpg,Household,2,3
3,1,3,173,2,323,stimuli/tools/weldershammer.jpg,Toolbox,1,1
3,1,3,174,1,62,stimuli/animals/goat.jpg,Mammals,2,3
3,1,3,175,1,179,stimuli/animals/seaslug.jpg,SeaDwellers,2,3
3,1,3,176,1,56,stimuli/animals/donkey.jpg,Mammals,1,1
3,1,3,177,1,7,stimuli/animals/sheep.jpg,Mammals,1,1
3,1,3,178,2,322,stimuli/tools/walker.jpg,Household,1,2
3,1,3,179,1,85,stimuli/animals/hummingbird.jpg,Birds,2,3
3,1,3,180,1,141,stimuli/animals/gecko.jpg,ReptilesAmph,1,1
3,1,3,181,1,66,stimuli/animals/peacock.jpg,Birds,1,2
3,1,3,182,2,226,stimuli/tools/transmissionwrench.jpg,Toolbox,1,1
3,1,3,183,2,267,stimuli/tools/corkscrew.jpg,Household,2,3
3,1,4,184,2,230,stimuli/tools/sponge.jpg,Household,2,3
3,1,4,185,2,213,stimuli/tools/sledgehammer.jpg,Toolbox,1,2
3,1,4,186,2,315,stimuli/tools/generator.jpg,Devices,1,1
3,1,4,187,1,25,stimuli/animals/orangutan.jpg,Mammals,1,2
3,1,4,188,1,143,stimuli/animals/salamander.jpg,ReptilesAmph,1,1
3,1,4,189,2,204,stimuli/tools/spoon.jpg,Household,1,2
3,1,4,190,1,76,stimuli/animals/sparrow.jpg,Birds,2,3
3,1,4,191,1,161,stimuli/animals/catfish.jpg,SeaDwellers,1,2
3,1,4,192,1,128,stimuli/animals/cod.jpg,SeaDwellers,1,1
3,1,4,193,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
3,1,4,194,2,314,stimuli/tools/circlecutter.jpg,Household,2,3
3,1,4,195,2,359,stimuli/tools/electricpipethreader.jpg,Powertools,2,3
3,1,4,196,2,228,stimuli/tools/cuttingboard.jpg,Household,1,1
3,1,4,197,1,111,stimuli/animals/cockatiel.jpg,Birds,2,3
3,1,4,198,2,238,stimuli/tools/edger.jpg,Powertools,1,1
3,1,4,199,1,166,stimuli/animals/ibises.jpg,Birds,1,2
3,1,4,200,2,195,stimuli/tools/level.jpg,Toolbox,2,3
3,1,4,201,1,6,stimuli/animals/pigeon.jpg,Birds,1,1
3,1,4,202,1,147,stimuli/animals/beardeddragon.jpg,ReptilesAmph,1,2
3,1,4,203,2,268,stimuli/tools/fan.jpg,Household,2,3
3,1,4,204,2,299,stimuli/tools/coathanger.jpg,Household,2,3
3,1,4,205,2,328,stimuli/tools/stove.jpg,Household,2,3
3,1,4,206,1,159,stimuli/animals/tragopan.jpg,Birds,1,2
3,1,4,207,2,254,stimuli/tools/toaster.jpg,Household,2,3
3,1,4,208,1,16,stimuli/animals/dolphin.jpg,SeaDwellers,2,3
3,1,4,209,2,295,stimuli/tools/grill.jpg,Household,1,1
3,1,4,210,2,191,stimuli/tools/ladder.jpg,Household,1,1
3,1,4,211,1,43,stimuli/animals/flamingo.jpg,Birds,2,3
3,1,4,212,2,351,stimuli/tools/beaker.jpg,Household,1,1
3,1,4,213,1,8,stimuli/animals/lion.jpg,Mammals,2,3
3,1,4,214,2,201,stimuli/tools/electricdrill.jpg,Powertools,2,3
3,1,4,215,2,270,stimuli/tools/microscope.jpg,Household,1,2
3,1,4,216,1,89,stimuli/animals/dove.jpg,Birds,2,3
3,1,4,217,1,129,stimuli/animals/emu.jpg,Birds,1,2
3,1,4,218,1,84,stimuli/animals/goldfish.jpg,SeaDwellers,2,3
3,1,4,219,1,149,stimuli/animals/quail.jpg,Birds,2,3
3,1,4,220,1,50,stimuli/animals/lobster.jpg,SeaDwellers,1,1
3,1,4,221,2,234,stimuli/tools/whisk.jpg,Household,1,1
3,1,4,222,2,327,stimuli/tools/sparkplug.jpg,Toolbox,2,3
3,1,4,223,1,22,stimuli/animals/giraffe.jpg,Mammals,2,3
3,1,4,224,2,218,stimuli/tools/drillbit.jpg,Powertools,2,3
3,1,4,225,2,244,stimuli/tools/mallet.jpg,Toolbox,1,1
3,1,4,226,2,333,stimuli/tools/treadmill.jpg,Devices,1,2
3,1,4,227,2,338,stimuli/tools/tubingbender.jpg,Toolbox,2,3
3,1,4,228,2,276,stimuli/tools/scratchawl.jpg,Toolbox,2,3
3,1,4,229,1,42,stimuli/animals/frog.jpg,ReptilesAmph,1,2
3,1,4,230,2,317,stimuli/tools/routerplane.jpg,Toolbox,2,3
3,1,4,231,1,173,stimuli/animals/phasmagigas.jpg,Invertebrates,1,1
3,1,4,232,1,121,stimuli/animals/chinchilla.jpg,Mammals,1,2
3,1,4,233,2,193,stimuli/tools/clamp.jpg,Toolbox,1,2
3,1,4,234,2,243,stimuli/tools/tongs.jpg,Household,2,3
3,1,4,235,2,316,stimuli/tools/grapplinghook.jpg,Toolbox,1,2
3,1,4,236,1,63,stimuli/animals/marlin.jpg,SeaDwellers,2,3
3,1,4,237,1,34,stimuli/animals/owl.jpg,Birds,2,3
3,1,4,238,2,307,stimuli/tools/anvil.jpg,Toolbox,2,3
3,1,4,239,2,290,stimuli/tools/stroller.jpg,Household,1,1
3,1,4,240,2,224,stimuli/tools/bucket.jpg,Household,1,1
3,1,4,241,1,13,stimuli/animals/shark.jpg,SeaDwellers,2,3
3,1,4,242,2,194,stimuli/tools/hoe.jpg,Toolbox,1,2
3,1,4,243,1,37,stimuli/animals/baboon.jpg,Mammals,1,1
3,1,4,244,1,135,stimuli/animals/highlandcow.jpg,Mammals,2,3
