order,conditionedCat,block,trial,stim_cat_num,stim_number,stim_name,stim_cat_superord,stim_oldnew,stim_firstphase
4,1,2,97,1,173,stimuli/animals/phasmagigas.jpg,Invertebrates,1,2
4,1,2,98,2,219,stimuli/tools/handsander.jpg,Powertools,1,1
4,1,2,99,2,342,stimuli/tools/crank.jpg,Toolbox,1,2
4,1,2,100,1,140,stimuli/animals/crane.jpg,Birds,2,3
4,1,2,101,1,154,stimuli/animals/mahimahi.jpg,SeaDwellers,2,3
4,1,2,102,2,258,stimuli/tools/pizzacutter.jpg,Household,2,3
4,1,2,103,2,301,stimuli/tools/electricsander.jpg,Powertools,1,2
4,1,2,104,2,214,stimuli/tools/toolbox.jpg,Toolbox,2,3
4,1,2,105,1,4,stimuli/animals/cow.jpg,Mammals,1,2
4,1,2,106,2,345,stimuli/tools/sewingmachine.jpg,Household,2,3
4,1,2,107,2,352,stimuli/tools/jawsoflife.jpg,Toolbox,2,3
4,1,2,108,1,84,stimuli/animals/goldfish.jpg,SeaDwellers,1,2
4,1,2,109,1,67,stimuli/animals/waterbuffalo.jpg,Mammals,2,3
4,1,2,110,1,128,stimuli/animals/cod.jpg,SeaDwellers,2,3
4,1,2,111,1,70,stimuli/animals/bumblebee.jpg,Invertebrates,1,2
4,1,2,112,1,29,stimuli/animals/penguin.jpg,Birds,2,3
4,1,2,113,1,61,stimuli/animals/chipmunk.jpg,Mammals,1,1
4,1,2,114,2,191,stimuli/tools/ladder.jpg,Household,1,2
4,1,2,115,1,35,stimuli/animals/salmon.jpg,SeaDwellers,1,2
4,1,2,116,1,43,stimuli/animals/flamingo.jpg,Birds,1,1
4,1,2,117,1,152,stimuli/animals/clam.jpg,SeaDwellers,2,3
4,1,2,118,1,175,stimuli/animals/herculesbeetle.jpg,Invertebrates,2,3
4,1,2,119,1,159,stimuli/animals/tragopan.jpg,Birds,2,3
4,1,2,120,1,34,stimuli/animals/owl.jpg,Birds,1,2
4,1,2,121,2,285,stimuli/tools/pick.jpg,Toolbox,2,3
4,1,2,122,2,268,stimuli/tools/fan.jpg,Household,2,3
4,1,3,123,1,115,stimuli/animals/boar.jpg,Mammals,1,2
4,1,3,124,1,139,stimuli/animals/armadillo.jpg,Mammals,1,2
4,1,3,125,2,263,stimuli/tools/mixer.jpg,Household,2,3
4,1,3,126,1,124,stimuli/animals/koi.jpg,SeaDwellers,1,1
4,1,3,127,1,174,stimuli/animals/malaysianjunglenymph.jpg,Invertebrates,2,3
4,1,3,128,2,259,stimuli/tools/smartphone.jpg,Devices,2,3
4,1,3,129,1,172,stimuli/animals/plantbug.jpg,Invertebrates,2,3
4,1,3,130,2,316,stimuli/tools/grapplinghook.jpg,Toolbox,1,1
4,1,3,131,2,339,stimuli/tools/weldinghelmet.jpg,Toolbox,1,2
4,1,3,132,2,232,stimuli/tools/umbrella.jpg,Household,1,2
4,1,3,133,2,197,stimuli/tools/screwdriver.jpg,Toolbox,2,3
4,1,3,134,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
4,1,3,135,1,3,stimuli/animals/rabbit.jpg,Mammals,2,3
4,1,3,136,2,252,stimuli/tools/paintroller.jpg,Household,2,3
4,1,3,137,1,60,stimuli/animals/alligator.jpg,ReptilesAmph,1,1
4,1,3,138,1,100,stimuli/animals/finch.jpg,Birds,1,1
4,1,3,139,2,243,stimuli/tools/tongs.jpg,Household,1,1
4,1,3,140,2,347,stimuli/tools/blackboard.jpg,Household,2,3
4,1,3,141,1,101,stimuli/animals/ant.jpg,Invertebrates,1,1
4,1,3,142,2,228,stimuli/tools/cuttingboard.jpg,Household,2,3
4,1,3,143,2,212,stimuli/tools/scissors.jpg,Toolbox,1,2
4,1,3,144,2,330,stimuli/tools/foodprocessor.jpg,Household,1,2
4,1,3,145,1,47,stimuli/animals/bluejay.jpg,Birds,1,1
4,1,3,146,2,274,stimuli/tools/hairdryer.jpg,Household,2,3
4,1,3,147,1,73,stimuli/animals/pike.jpg,SeaDwellers,1,1
4,1,3,148,1,105,stimuli/animals/lizard.jpg,ReptilesAmph,2,3
4,1,3,149,2,241,stimuli/tools/staplegun.jpg,Toolbox,1,2
4,1,3,150,2,355,stimuli/tools/telephone.jpg,Devices,1,2
4,1,3,151,1,11,stimuli/animals/elephantafrican.jpg,Mammals,1,2
4,1,3,152,2,198,stimuli/tools/electricbreaker.jpg,Powertools,2,3
4,1,3,153,1,58,stimuli/animals/perch.jpg,SeaDwellers,2,3
4,1,3,154,2,229,stimuli/tools/hedgeshears.jpg,Powertools,1,1
4,1,3,155,1,95,stimuli/animals/prairiedog.jpg,Mammals,2,3
4,1,3,156,1,167,stimuli/animals/leafinsect.jpg,Invertebrates,1,2
4,1,3,157,2,317,stimuli/tools/routerplane.jpg,Toolbox,2,3
4,1,3,158,2,224,stimuli/tools/bucket.jpg,Household,1,2
4,1,3,159,1,23,stimuli/animals/mountainsheep.jpg,Mammals,2,3
4,1,3,160,1,20,stimuli/animals/shrimp.jpg,SeaDwellers,2,3
4,1,3,161,2,260,stimuli/tools/carjack.jpg,Toolbox,1,2
4,1,3,162,2,190,stimuli/tools/ruler.jpg,Household,2,3
4,1,3,163,1,111,stimuli/animals/cockatiel.jpg,Birds,1,1
4,1,3,164,2,296,stimuli/tools/handdrill.jpg,Toolbox,2,3
4,1,3,165,1,27,stimuli/animals/tortoise.jpg,ReptilesAmph,2,3
4,1,3,166,1,160,stimuli/animals/aardvark.jpg,Mammals,1,2
4,1,3,167,2,246,stimuli/tools/plunger.jpg,Household,1,1
4,1,3,168,2,264,stimuli/tools/mop.jpg,Household,2,3
4,1,3,169,2,343,stimuli/tools/duster.jpg,Household,2,3
4,1,3,170,1,127,stimuli/animals/slug.jpg,Invertebrates,1,1
4,1,3,171,1,103,stimuli/animals/prayingmantis.jpg,Invertebrates,2,3
4,1,3,172,1,83,stimuli/animals/dramaderry.jpg,Mammals,1,1
4,1,3,173,2,331,stimuli/tools/gentssaw.jpg,Toolbox,1,1
4,1,3,174,2,261,stimuli/tools/caulkinggun.jpg,Household,2,3
4,1,3,175,2,230,stimuli/tools/sponge.jpg,Household,1,2
4,1,3,176,1,145,stimuli/animals/vulture.jpg,Birds,2,3
4,1,3,177,2,186,stimuli/tools/drill.jpg,Powertools,2,3
4,1,3,178,1,99,stimuli/animals/waterdragon.jpg,ReptilesAmph,2,3
4,1,3,179,1,141,stimuli/animals/gecko.jpg,ReptilesAmph,1,2
4,1,3,180,2,354,stimuli/tools/typewriter.jpg,Household,2,3
4,1,3,181,2,278,stimuli/tools/tape.jpg,Household,2,3
4,1,3,182,1,16,stimuli/animals/dolphin.jpg,SeaDwellers,1,2
4,1,3,183,2,325,stimuli/tools/microwave.jpg,Devices,2,3
4,1,4,184,1,68,stimuli/animals/camel.jpg,Mammals,1,2
4,1,4,185,2,294,stimuli/tools/fertilzerspread.jpg,Household,1,1
4,1,4,186,2,336,stimuli/tools/chainwrench.jpg,Toolbox,1,1
4,1,4,187,1,130,stimuli/animals/grasshopper.jpg,Invertebrates,1,2
4,1,4,188,2,240,stimuli/tools/rollingpin.jpg,Household,2,3
4,1,4,189,2,318,stimuli/tools/stopwatch.jpg,Devices,1,1
4,1,4,190,2,206,stimuli/tools/monkeywrench.jpg,Toolbox,1,2
4,1,4,191,1,135,stimuli/animals/highlandcow.jpg,Mammals,1,1
4,1,4,192,2,356,stimuli/tools/videogamecontroller.jpg,Devices,1,1
4,1,4,193,2,217,stimuli/tools/blower.jpg,Powertools,1,1
4,1,4,194,1,138,stimuli/animals/angelfish.jpg,SeaDwellers,2,3
4,1,4,195,2,359,stimuli/tools/electricpipethreader.jpg,Powertools,2,3
4,1,4,196,1,57,stimuli/animals/kangaroo.jpg,Mammals,1,1
4,1,4,197,2,187,stimuli/tools/saw.jpg,Toolbox,2,3
4,1,4,198,1,134,stimuli/animals/caracal.jpg,Mammals,2,3
4,1,4,199,2,233,stimuli/tools/weedeater.jpg,Powertools,2,3
4,1,4,200,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
4,1,4,201,1,75,stimuli/animals/snail.jpg,Invertebrates,2,3
4,1,4,202,2,185,stimuli/tools/circularsaw.jpg,Powertools,1,2
4,1,4,203,1,169,stimuli/animals/halibut.jpg,SeaDwellers,1,2
4,1,4,204,1,118,stimuli/animals/herring.jpg,SeaDwellers,2,3
4,1,4,205,1,59,stimuli/animals/rainbowtrout.jpg,SeaDwellers,1,1
4,1,4,206,1,120,stimuli/animals/sugarglider.jpg,Mammals,2,3
4,1,4,207,1,86,stimuli/animals/turkey.jpg,Birds,2,3
4,1,4,208,2,267,stimuli/tools/corkscrew.jpg,Household,2,3
4,1,4,209,1,108,stimuli/animals/carp.jpg,SeaDwellers,2,3
4,1,4,210,1,153,stimuli/animals/hyena.jpg,Mammals,1,1
4,1,4,211,2,350,stimuli/tools/beadingtool.jpg,Toolbox,1,2
4,1,4,212,2,199,stimuli/tools/vicegrips.jpg,Toolbox,1,2
4,1,4,213,1,94,stimuli/animals/jackal.jpg,Mammals,2,3
4,1,4,214,1,22,stimuli/animals/giraffe.jpg,Mammals,2,3
4,1,4,215,1,93,stimuli/animals/gerbil.jpg,Mammals,2,3
4,1,4,216,1,64,stimuli/animals/marmot.jpg,Mammals,1,1
4,1,4,217,2,298,stimuli/tools/paintgun.jpg,Powertools,2,3
4,1,4,218,1,133,stimuli/animals/stinkbug.jpg,Invertebrates,1,1
4,1,4,219,1,2,stimuli/animals/dog.jpg,Mammals,1,1
4,1,4,220,2,334,stimuli/tools/tubeflaring.jpg,Toolbox,1,1
4,1,4,221,2,183,stimuli/tools/wrench.jpg,Toolbox,2,3
4,1,4,222,1,25,stimuli/animals/orangutan.jpg,Mammals,2,3
4,1,4,223,1,49,stimuli/animals/llama.jpg,Mammals,2,3
4,1,4,224,1,131,stimuli/animals/hermitcrab.jpg,SeaDwellers,1,1
4,1,4,225,1,168,stimuli/animals/bushdog.jpg,Mammals,2,3
4,1,4,226,1,1,stimuli/animals/cat.jpg,Mammals,2,3
4,1,4,227,1,72,stimuli/animals/koala.jpg,Mammals,2,3
4,1,4,228,1,10,stimuli/animals/chicken.jpg,Birds,1,2
4,1,4,229,2,271,stimuli/tools/oven.jpg,Household,1,1
4,1,4,230,1,48,stimuli/animals/hippo.jpg,Mammals,2,3
4,1,4,231,2,297,stimuli/tools/nails.jpg,Toolbox,2,3
4,1,4,232,2,338,stimuli/tools/tubingbender.jpg,Toolbox,1,1
4,1,4,233,2,216,stimuli/tools/viceclamp.jpg,Toolbox,2,3
4,1,4,234,2,254,stimuli/tools/toaster.jpg,Household,1,2
4,1,4,235,2,193,stimuli/tools/clamp.jpg,Toolbox,2,3
4,1,4,236,2,242,stimuli/tools/thermometer.jpg,Household,2,3
4,1,4,237,1,30,stimuli/animals/pig.jpg,Mammals,1,2
4,1,4,238,2,288,stimuli/tools/snowbrush.jpg,Powertools,2,3
4,1,4,239,2,327,stimuli/tools/sparkplug.jpg,Toolbox,2,3
4,1,4,240,1,97,stimuli/animals/hedgehog.jpg,Mammals,1,2
4,1,4,241,2,311,stimuli/tools/curlingiron.jpg,Household,2,3
4,1,4,242,2,346,stimuli/tools/bevelgauge.jpg,Devices,1,2
4,1,4,243,2,304,stimuli/tools/watch.jpg,Devices,2,3
4,1,4,244,1,54,stimuli/animals/bison.jpg,Mammals,2,3
