order,conditionedCat,block,trial,stim_cat_num,stim_number,stim_name,stim_cat_superord,stim_oldnew,stim_firstphase
5,2,1,29,1,1,stimuli/animals/cat.jpg,Mammals,2,3
5,2,1,30,1,75,stimuli/animals/snail.jpg,Invertebrates,2,3
5,2,1,31,2,257,stimuli/tools/hairbrush.jpg,Household,2,3
5,2,1,32,1,60,stimuli/animals/alligator.jpg,ReptilesAmph,1,2
5,2,1,33,2,299,stimuli/tools/coathanger.jpg,Household,2,3
5,2,1,34,1,150,stimuli/animals/millipede.jpg,Invertebrates,2,3
5,2,1,35,1,136,stimuli/animals/iguana.jpg,ReptilesAmph,2,3
5,2,1,36,1,119,stimuli/animals/stickinsect.jpg,Invertebrates,2,3
5,2,1,37,1,73,stimuli/animals/pike.jpg,SeaDwellers,1,1
5,2,1,38,2,336,stimuli/tools/chainwrench.jpg,Toolbox,1,2
5,2,1,39,1,115,stimuli/animals/boar.jpg,Mammals,2,3
5,2,1,40,2,255,stimuli/tools/dremel.jpg,Toolbox,1,1
5,2,1,41,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
5,2,1,42,2,262,stimuli/tools/fishingpole.jpg,Household,2,3
5,2,1,43,2,249,stimuli/tools/kettle.jpg,Household,2,3
5,2,1,44,1,161,stimuli/animals/catfish.jpg,SeaDwellers,1,2
5,2,1,45,2,284,stimuli/tools/nailgun.jpg,Powertools,2,3
5,2,1,46,2,233,stimuli/tools/weedeater.jpg,Powertools,1,1
5,2,1,47,1,152,stimuli/animals/clam.jpg,SeaDwellers,1,1
5,2,1,48,2,251,stimuli/tools/measuringdevice.jpg,Toolbox,1,2
5,2,1,49,1,155,stimuli/animals/balloonfish.jpg,SeaDwellers,1,1
5,2,1,50,1,19,stimuli/animals/panda.jpg,Mammals,1,1
5,2,1,51,2,229,stimuli/tools/hedgeshears.jpg,Powertools,1,2
5,2,1,52,1,33,stimuli/animals/cheetah.jpg,Mammals,2,3
5,2,1,53,1,157,stimuli/animals/mole.jpg,Mammals,2,3
5,2,1,54,1,180,stimuli/animals/assassinbug.jpg,Invertebrates,1,1
5,2,1,55,2,240,stimuli/tools/rollingpin.jpg,Household,1,1
5,2,1,56,1,39,stimuli/animals/gorilla.jpg,Mammals,2,3
5,2,1,57,2,181,stimuli/tools/hammer.jpg,Toolbox,2,3
5,2,1,58,2,259,stimuli/tools/smartphone.jpg,Devices,1,2
5,2,1,59,2,358,stimuli/tools/crutches.jpg,Household,1,1
5,2,1,60,1,92,stimuli/animals/bullfrog.jpg,ReptilesAmph,1,2
5,2,1,61,1,55,stimuli/animals/crow.jpg,Birds,2,3
5,2,2,62,1,177,stimuli/animals/rosechafer.jpg,Invertebrates,1,2
5,2,2,63,1,8,stimuli/animals/lion.jpg,Mammals,2,3
5,2,2,64,1,47,stimuli/animals/bluejay.jpg,Birds,1,1
5,2,2,65,1,114,stimuli/animals/snapper.jpg,SeaDwellers,2,3
5,2,2,66,1,123,stimuli/animals/earthworm.jpg,Invertebrates,1,1
5,2,2,67,2,254,stimuli/tools/toaster.jpg,Household,2,3
5,2,2,68,2,276,stimuli/tools/scratchawl.jpg,Toolbox,2,3
5,2,2,69,1,111,stimuli/animals/cockatiel.jpg,Birds,1,1
5,2,2,70,2,185,stimuli/tools/circularsaw.jpg,Powertools,2,3
5,2,2,71,1,83,stimuli/animals/dramaderry.jpg,Mammals,2,3
5,2,2,72,2,278,stimuli/tools/tape.jpg,Household,1,1
5,2,2,73,2,186,stimuli/tools/drill.jpg,Powertools,2,3
5,2,2,74,2,297,stimuli/tools/nails.jpg,Toolbox,2,3
5,2,2,75,2,347,stimuli/tools/blackboard.jpg,Household,1,2
5,2,2,76,2,208,stimuli/tools/stapler.jpg,Household,2,3
5,2,2,77,2,357,stimuli/tools/washboard.jpg,Household,1,2
5,2,2,78,1,35,stimuli/animals/salmon.jpg,SeaDwellers,2,3
5,2,2,79,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
5,2,2,80,2,209,stimuli/tools/broom.jpg,Household,1,2
5,2,2,81,2,238,stimuli/tools/edger.jpg,Powertools,2,3
5,2,2,82,1,87,stimuli/animals/wildabeast.jpg,Mammals,2,3
5,2,2,83,1,3,stimuli/animals/rabbit.jpg,Mammals,2,3
5,2,2,84,1,178,stimuli/animals/beetle.jpg,Invertebrates,2,3
5,2,2,85,2,311,stimuli/tools/curlingiron.jpg,Household,1,2
5,2,2,86,2,241,stimuli/tools/staplegun.jpg,Toolbox,2,3
5,2,2,87,1,42,stimuli/animals/frog.jpg,ReptilesAmph,1,1
5,2,2,88,2,285,stimuli/tools/pick.jpg,Toolbox,1,2
5,2,2,89,1,51,stimuli/animals/meerkat.jpg,Mammals,1,2
5,2,2,90,2,183,stimuli/tools/wrench.jpg,Toolbox,1,2
5,2,2,91,2,302,stimuli/tools/pencilsharpener.jpg,Devices,1,1
5,2,2,92,1,23,stimuli/animals/mountainsheep.jpg,Mammals,2,3
5,2,2,93,2,212,stimuli/tools/scissors.jpg,Toolbox,2,3
5,2,2,94,1,96,stimuli/animals/toucan.jpg,Birds,2,3
5,2,2,95,1,71,stimuli/animals/butterfly.jpg,Invertebrates,2,3
5,2,2,96,1,69,stimuli/animals/porcupine.jpg,Mammals,1,1
5,2,2,97,2,190,stimuli/tools/ruler.jpg,Household,2,3
5,2,2,98,1,149,stimuli/animals/quail.jpg,Birds,2,3
5,2,2,99,2,206,stimuli/tools/monkeywrench.jpg,Toolbox,1,1
5,2,2,100,2,244,stimuli/tools/mallet.jpg,Toolbox,2,3
5,2,2,101,2,293,stimuli/tools/calculator.jpg,Devices,2,3
5,2,2,102,2,232,stimuli/tools/umbrella.jpg,Household,2,3
5,2,2,103,1,144,stimuli/animals/skunk.jpg,Mammals,2,3
5,2,2,104,1,27,stimuli/animals/tortoise.jpg,ReptilesAmph,2,3
5,2,2,105,2,243,stimuli/tools/tongs.jpg,Household,2,3
5,2,2,106,1,80,stimuli/animals/heckcattle.jpg,Mammals,1,1
5,2,2,107,1,25,stimuli/animals/orangutan.jpg,Mammals,1,2
5,2,2,108,1,50,stimuli/animals/lobster.jpg,SeaDwellers,2,3
5,2,2,109,2,202,stimuli/tools/flashlight.jpg,Household,1,2
5,2,2,110,2,307,stimuli/tools/anvil.jpg,Toolbox,2,3
5,2,2,111,2,226,stimuli/tools/transmissionwrench.jpg,Toolbox,1,2
5,2,2,112,2,261,stimuli/tools/caulkinggun.jpg,Household,2,3
5,2,2,113,2,263,stimuli/tools/mixer.jpg,Household,1,1
5,2,2,114,1,14,stimuli/animals/tiger.jpg,Mammals,2,3
5,2,2,115,2,351,stimuli/tools/beaker.jpg,Household,1,1
5,2,2,116,2,286,stimuli/tools/sander.jpg,Toolbox,1,2
5,2,2,117,2,291,stimuli/tools/battery.jpg,Household,1,2
5,2,2,118,1,76,stimuli/animals/sparrow.jpg,Birds,2,3
5,2,2,119,2,360,stimuli/tools/engine.jpg,Devices,2,3
5,2,2,120,1,142,stimuli/animals/palmcockatoo.jpg,Birds,1,2
5,2,2,121,2,252,stimuli/tools/paintroller.jpg,Household,1,1
5,2,2,122,2,310,stimuli/tools/compass.jpg,Toolbox,1,2
5,2,3,123,2,337,stimuli/tools/duffelbag.jpg,Household,2,3
5,2,3,124,2,308,stimuli/tools/blender.jpg,Household,2,3
5,2,3,125,2,222,stimuli/tools/measuringcups.jpg,Household,2,3
5,2,3,126,1,128,stimuli/animals/cod.jpg,SeaDwellers,1,1
5,2,3,127,1,129,stimuli/animals/emu.jpg,Birds,1,2
5,2,3,128,2,339,stimuli/tools/weldinghelmet.jpg,Toolbox,1,1
5,2,3,129,2,348,stimuli/tools/carpetblower.jpg,Powertools,1,2
5,2,3,130,1,130,stimuli/animals/grasshopper.jpg,Invertebrates,2,3
5,2,3,131,2,331,stimuli/tools/gentssaw.jpg,Toolbox,2,3
5,2,3,132,2,200,stimuli/tools/clippers.jpg,Toolbox,1,2
5,2,3,133,2,334,stimuli/tools/tubeflaring.jpg,Toolbox,1,1
5,2,3,134,1,176,stimuli/animals/firebug.jpg,Invertebrates,1,1
5,2,3,135,2,301,stimuli/tools/electricsander.jpg,Powertools,1,2
5,2,3,136,2,325,stimuli/tools/microwave.jpg,Devices,2,3
5,2,3,137,1,103,stimuli/animals/prayingmantis.jpg,Invertebrates,1,1
5,2,3,138,1,17,stimuli/animals/leopard.jpg,Mammals,1,2
5,2,3,139,2,319,stimuli/tools/telescope.jpg,Household,2,3
5,2,3,140,1,171,stimuli/animals/woodlouse.jpg,Invertebrates,1,2
5,2,3,141,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
5,2,3,142,1,58,stimuli/animals/perch.jpg,SeaDwellers,1,2
5,2,3,143,1,18,stimuli/animals/macaw.jpg,Birds,1,1
5,2,3,144,2,217,stimuli/tools/blower.jpg,Powertools,1,1
5,2,3,145,2,300,stimuli/tools/digitalcamera.jpg,Devices,1,1
5,2,3,146,1,7,stimuli/animals/sheep.jpg,Mammals,2,3
5,2,3,147,2,281,stimuli/tools/file.jpg,Household,1,2
5,2,3,148,1,38,stimuli/animals/fox.jpg,Mammals,1,1
5,2,3,149,1,61,stimuli/animals/chipmunk.jpg,Mammals,1,1
5,2,3,150,2,230,stimuli/tools/sponge.jpg,Household,1,2
5,2,3,151,1,89,stimuli/animals/dove.jpg,Birds,1,2
5,2,3,152,2,198,stimuli/tools/electricbreaker.jpg,Powertools,2,3
5,2,3,153,2,194,stimuli/tools/hoe.jpg,Toolbox,2,3
5,2,3,154,2,344,stimuli/tools/lantern.jpg,Household,2,3
5,2,3,155,1,132,stimuli/animals/octopus.jpg,SeaDwellers,1,2
5,2,3,156,2,327,stimuli/tools/sparkplug.jpg,Toolbox,1,1
5,2,3,157,1,30,stimuli/animals/pig.jpg,Mammals,2,3
5,2,3,158,2,288,stimuli/tools/snowbrush.jpg,Powertools,1,1
5,2,3,159,1,78,stimuli/animals/canary.jpg,Birds,2,3
5,2,3,160,2,213,stimuli/tools/sledgehammer.jpg,Toolbox,2,3
5,2,3,161,1,95,stimuli/animals/prairiedog.jpg,Mammals,2,3
5,2,3,162,1,84,stimuli/animals/goldfish.jpg,SeaDwellers,1,1
5,2,3,163,1,109,stimuli/animals/starfish.jpg,SeaDwellers,1,1
5,2,3,164,2,341,stimuli/tools/caliper.jpg,Toolbox,2,3
5,2,3,165,1,36,stimuli/animals/seal.jpg,SeaDwellers,2,3
5,2,3,166,1,94,stimuli/animals/jackal.jpg,Mammals,2,3
5,2,3,167,2,296,stimuli/tools/handdrill.jpg,Toolbox,1,2
5,2,3,168,2,248,stimuli/tools/cart.jpg,Household,1,2
5,2,3,169,1,105,stimuli/animals/lizard.jpg,ReptilesAmph,2,3
5,2,3,170,2,196,stimuli/tools/pruner.jpg,Toolbox,2,3
5,2,3,171,2,315,stimuli/tools/generator.jpg,Devices,1,2
5,2,3,172,1,146,stimuli/animals/anteater.jpg,Mammals,2,3
5,2,3,173,1,138,stimuli/animals/angelfish.jpg,SeaDwellers,1,2
5,2,3,174,1,113,stimuli/animals/moth.jpg,Invertebrates,1,1
5,2,3,175,2,294,stimuli/tools/fertilzerspread.jpg,Household,2,3
5,2,3,176,1,139,stimuli/animals/armadillo.jpg,Mammals,2,3
5,2,3,177,1,140,stimuli/animals/crane.jpg,Birds,2,3
5,2,3,178,2,289,stimuli/tools/sprinkler.jpg,Household,2,3
5,2,3,179,2,343,stimuli/tools/duster.jpg,Household,2,3
5,2,3,180,1,74,stimuli/animals/reindeer.jpg,Mammals,2,3
5,2,3,181,2,280,stimuli/tools/cheesegrater.jpg,Household,1,2
5,2,3,182,1,48,stimuli/animals/hippo.jpg,Mammals,1,2
5,2,3,183,2,203,stimuli/tools/chainsaw.jpg,Powertools,2,3
5,2,4,184,1,65,stimuli/animals/minnow.jpg,SeaDwellers,2,3
5,2,4,185,1,46,stimuli/animals/pelican.jpg,Birds,1,1
5,2,4,186,1,15,stimuli/animals/brown_bear.jpg,Mammals,1,2
5,2,4,187,2,330,stimuli/tools/foodprocessor.jpg,Household,2,3
5,2,4,188,1,172,stimuli/animals/plantbug.jpg,Invertebrates,1,1
5,2,4,189,1,147,stimuli/animals/beardeddragon.jpg,ReptilesAmph,2,3
5,2,4,190,2,290,stimuli/tools/stroller.jpg,Household,1,2
5,2,4,191,2,219,stimuli/tools/handsander.jpg,Powertools,2,3
5,2,4,192,1,79,stimuli/animals/deer.jpg,Mammals,1,2
5,2,4,193,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
5,2,4,194,1,62,stimuli/animals/goat.jpg,Mammals,2,3
5,2,4,195,2,264,stimuli/tools/mop.jpg,Household,2,3
5,2,4,196,1,70,stimuli/animals/bumblebee.jpg,Invertebrates,2,3
5,2,4,197,1,137,stimuli/animals/springhare.jpg,Mammals,2,3
5,2,4,198,2,326,stimuli/tools/ropeandpulley.jpg,Household,1,2
5,2,4,199,1,107,stimuli/animals/bass.jpg,SeaDwellers,2,3
5,2,4,200,2,272,stimuli/tools/sawblade.jpg,Toolbox,1,2
5,2,4,201,2,269,stimuli/tools/magnifyingglass.jpg,Household,2,3
5,2,4,202,2,275,stimuli/tools/ladel.jpg,Household,2,3
5,2,4,203,2,313,stimuli/tools/airpump.jpg,Household,2,3
5,2,4,204,1,97,stimuli/animals/hedgehog.jpg,Mammals,1,1
5,2,4,205,1,20,stimuli/animals/shrimp.jpg,SeaDwellers,1,2
5,2,4,206,1,120,stimuli/animals/sugarglider.jpg,Mammals,1,2
5,2,4,207,1,133,stimuli/animals/stinkbug.jpg,Invertebrates,2,3
5,2,4,208,1,57,stimuli/animals/kangaroo.jpg,Mammals,1,2
5,2,4,209,1,125,stimuli/animals/ladybug.jpg,Invertebrates,1,2
5,2,4,210,2,207,stimuli/tools/ducttape.jpg,Household,1,2
5,2,4,211,1,21,stimuli/animals/wolf.jpg,Mammals,2,3
5,2,4,212,2,342,stimuli/tools/crank.jpg,Toolbox,1,2
5,2,4,213,1,174,stimuli/animals/malaysianjunglenymph.jpg,Invertebrates,2,3
5,2,4,214,1,54,stimuli/animals/bison.jpg,Mammals,1,1
5,2,4,215,2,211,stimuli/tools/paintbrush.jpg,Household,1,1
5,2,4,216,2,329,stimuli/tools/auger.jpg,Toolbox,2,3
5,2,4,217,1,88,stimuli/animals/blackleopard.jpg,Mammals,1,2
5,2,4,218,2,210,stimuli/tools/glove.jpg,Household,1,1
5,2,4,219,1,153,stimuli/animals/hyena.jpg,Mammals,2,3
5,2,4,220,1,148,stimuli/animals/cranebug.jpg,Invertebrates,2,3
5,2,4,221,1,117,stimuli/animals/cricket.jpg,Invertebrates,2,3
5,2,4,222,1,10,stimuli/animals/chicken.jpg,Birds,1,2
5,2,4,223,1,134,stimuli/animals/caracal.jpg,Mammals,1,1
5,2,4,224,2,295,stimuli/tools/grill.jpg,Household,2,3
5,2,4,225,2,253,stimuli/tools/pencil.jpg,Household,1,1
5,2,4,226,1,4,stimuli/animals/cow.jpg,Mammals,2,3
5,2,4,227,1,104,stimuli/animals/lemur.jpg,Mammals,1,2
5,2,4,228,2,292,stimuli/tools/burnisher.jpg,Toolbox,1,1
5,2,4,229,2,350,stimuli/tools/beadingtool.jpg,Toolbox,1,1
5,2,4,230,2,352,stimuli/tools/jawsoflife.jpg,Toolbox,1,1
5,2,4,231,1,29,stimuli/animals/penguin.jpg,Birds,2,3
5,2,4,232,2,338,stimuli/tools/tubingbender.jpg,Toolbox,2,3
5,2,4,233,1,124,stimuli/animals/koi.jpg,SeaDwellers,1,2
5,2,4,234,2,258,stimuli/tools/pizzacutter.jpg,Household,1,1
5,2,4,235,1,118,stimuli/animals/herring.jpg,SeaDwellers,1,2
5,2,4,236,1,116,stimuli/animals/caiman.jpg,ReptilesAmph,1,2
5,2,4,237,1,98,stimuli/animals/wasp.jpg,Invertebrates,1,1
5,2,4,238,2,277,stimuli/tools/spraybottle.jpg,Household,2,3
5,2,4,239,1,72,stimuli/animals/koala.jpg,Mammals,2,3
5,2,4,240,2,267,stimuli/tools/corkscrew.jpg,Household,2,3
5,2,4,241,1,167,stimuli/animals/leafinsect.jpg,Invertebrates,2,3
5,2,4,242,2,349,stimuli/tools/faxmachine.jpg,Devices,1,1
5,2,4,243,1,34,stimuli/animals/owl.jpg,Birds,1,1
5,2,4,244,2,182,stimuli/tools/pliers.jpg,Toolbox,2,3
