order,conditionedCat,block,trial,stim_cat_num,stim_number,stim_name,stim_cat_superord,stim_oldnew,stim_firstphase
6,2,3,143,1,105,stimuli/animals/lizard.jpg,ReptilesAmph,1,1
6,2,3,144,2,210,stimuli/tools/glove.jpg,Household,2,3
6,2,3,145,1,158,stimuli/animals/pachnoda.jpg,Invertebrates,1,1
6,2,3,146,2,196,stimuli/tools/pruner.jpg,Toolbox,1,1
6,2,3,147,1,147,stimuli/animals/beardeddragon.jpg,ReptilesAmph,2,3
6,2,3,148,2,184,stimuli/tools/fishtailchisel.jpg,Toolbox,2,3
6,2,3,149,1,106,stimuli/animals/seahorse.jpg,SeaDwellers,2,3
6,2,3,150,1,85,stimuli/animals/hummingbird.jpg,Birds,1,2
6,2,3,151,2,328,stimuli/tools/stove.jpg,Household,2,3
6,2,3,152,2,335,stimuli/tools/binoculars.jpg,Household,1,2
6,2,3,153,1,148,stimuli/animals/cranebug.jpg,Invertebrates,2,3
6,2,3,154,1,161,stimuli/animals/catfish.jpg,SeaDwellers,1,2
6,2,3,155,2,197,stimuli/tools/screwdriver.jpg,Toolbox,2,3
6,2,3,156,2,202,stimuli/tools/flashlight.jpg,Household,1,2
6,2,3,157,1,40,stimuli/animals/chimp.jpg,Mammals,2,3
6,2,3,158,2,231,stimuli/tools/squeegee.jpg,Toolbox,2,3
6,2,3,159,2,208,stimuli/tools/stapler.jpg,Household,1,1
6,2,3,160,1,43,stimuli/animals/flamingo.jpg,Birds,2,3
6,2,3,161,2,352,stimuli/tools/jawsoflife.jpg,Toolbox,1,1
6,2,3,162,2,272,stimuli/tools/sawblade.jpg,Toolbox,2,3
6,2,3,163,1,82,stimuli/animals/yak.jpg,Mammals,1,2
6,2,3,164,1,29,stimuli/animals/penguin.jpg,Birds,2,3
6,2,3,165,1,13,stimuli/animals/shark.jpg,SeaDwellers,2,3
6,2,3,166,2,302,stimuli/tools/pencilsharpener.jpg,Devices,1,1
6,2,3,167,2,219,stimuli/tools/handsander.jpg,Powertools,2,3
6,2,3,168,1,57,stimuli/animals/kangaroo.jpg,Mammals,2,3
6,2,3,169,1,151,stimuli/animals/flounder.jpg,SeaDwellers,1,1
6,2,3,170,1,44,stimuli/animals/mink.jpg,Mammals,2,3
6,2,3,171,2,319,stimuli/tools/telescope.jpg,Household,1,2
6,2,3,172,1,25,stimuli/animals/orangutan.jpg,Mammals,1,2
6,2,3,173,1,10,stimuli/animals/chicken.jpg,Birds,2,3
6,2,3,174,1,146,stimuli/animals/anteater.jpg,Mammals,1,1
6,2,3,175,2,227,stimuli/tools/wateringcan.jpg,Household,1,1
6,2,3,176,1,122,stimuli/animals/clownfish.jpg,SeaDwellers,2,3
6,2,3,177,2,261,stimuli/tools/caulkinggun.jpg,Household,2,3
6,2,3,178,1,169,stimuli/animals/halibut.jpg,SeaDwellers,2,3
6,2,3,179,1,5,stimuli/animals/horse.jpg,Mammals,1,1
6,2,3,180,1,173,stimuli/animals/phasmagigas.jpg,Invertebrates,2,3
6,2,3,181,2,262,stimuli/tools/fishingpole.jpg,Household,2,3
6,2,3,182,1,116,stimuli/animals/caiman.jpg,ReptilesAmph,1,2
6,2,3,183,2,199,stimuli/tools/vicegrips.jpg,Toolbox,1,1
6,2,4,184,2,347,stimuli/tools/blackboard.jpg,Household,2,3
6,2,4,185,2,358,stimuli/tools/crutches.jpg,Household,1,2
6,2,4,186,2,188,stimuli/tools/bolt.jpg,Toolbox,1,1
6,2,4,187,1,124,stimuli/animals/koi.jpg,SeaDwellers,2,3
6,2,4,188,1,100,stimuli/animals/finch.jpg,Birds,1,1
6,2,4,189,1,75,stimuli/animals/snail.jpg,Invertebrates,1,1
6,2,4,190,2,200,stimuli/tools/clippers.jpg,Toolbox,1,1
6,2,4,191,1,2,stimuli/animals/dog.jpg,Mammals,2,3
6,2,4,192,2,220,stimuli/tools/jumpercables.jpg,Toolbox,1,2
6,2,4,193,2,283,stimuli/tools/magnet.jpg,Household,2,3
6,2,4,194,2,284,stimuli/tools/nailgun.jpg,Powertools,1,2
6,2,4,195,1,55,stimuli/animals/crow.jpg,Birds,2,3
6,2,4,196,1,34,stimuli/animals/owl.jpg,Birds,2,3
6,2,4,197,1,83,stimuli/animals/dramaderry.jpg,Mammals,1,2
6,2,4,198,2,322,stimuli/tools/walker.jpg,Household,2,3
6,2,4,199,1,119,stimuli/animals/stickinsect.jpg,Invertebrates,1,1
6,2,4,200,NA,NA,stimuli/attention_check/white.jpg,NA,NA,NA
6,2,4,201,1,20,stimuli/animals/shrimp.jpg,SeaDwellers,1,2
6,2,4,202,2,332,stimuli/tools/reflexhammer.jpg,Household,2,3
6,2,4,203,2,278,stimuli/tools/tape.jpg,Household,2,3
6,2,4,204,1,21,stimuli/animals/wolf.jpg,Mammals,2,3
6,2,4,205,2,256,stimuli/tools/drillpress.jpg,Powertools,2,3
6,2,4,206,2,280,stimuli/tools/cheesegrater.jpg,Household,1,1
6,2,4,207,2,273,stimuli/tools/extensioncord.jpg,Household,2,3
6,2,4,208,1,9,stimuli/animals/rooster.jpg,Birds,1,1
6,2,4,209,2,269,stimuli/tools/magnifyingglass.jpg,Household,1,1
6,2,4,210,1,165,stimuli/animals/caterpillar.jpg,Invertebrates,2,3
6,2,4,211,2,277,stimuli/tools/spraybottle.jpg,Household,1,2
6,2,4,212,2,331,stimuli/tools/gentssaw.jpg,Toolbox,2,3
6,2,4,213,2,249,stimuli/tools/kettle.jpg,Household,2,3
6,2,4,214,2,239,stimuli/tools/iron.jpg,Household,1,2
6,2,4,215,1,80,stimuli/animals/heckcattle.jpg,Mammals,2,3
6,2,4,216,1,96,stimuli/animals/toucan.jpg,Birds,1,2
6,2,4,217,1,76,stimuli/animals/sparrow.jpg,Birds,2,3
6,2,4,218,1,84,stimuli/animals/goldfish.jpg,SeaDwellers,2,3
6,2,4,219,1,117,stimuli/animals/cricket.jpg,Invertebrates,1,2
6,2,4,220,1,111,stimuli/animals/cockatiel.jpg,Birds,1,2
6,2,4,221,2,303,stimuli/tools/stethoscope.jpg,Household,2,3
6,2,4,222,2,193,stimuli/tools/clamp.jpg,Toolbox,1,2
6,2,4,223,2,314,stimuli/tools/circlecutter.jpg,Household,2,3
6,2,4,224,2,237,stimuli/tools/computermouse.jpg,Devices,1,2
6,2,4,225,2,321,stimuli/tools/tirespoon.jpg,Toolbox,1,2
6,2,4,226,1,137,stimuli/animals/springhare.jpg,Mammals,2,3
6,2,4,227,1,65,stimuli/animals/minnow.jpg,SeaDwellers,2,3
6,2,4,228,1,164,stimuli/animals/shieldbug.jpg,Invertebrates,2,3
6,2,4,229,1,179,stimuli/animals/seaslug.jpg,SeaDwellers,1,1
6,2,4,230,2,189,stimuli/tools/measuringtape.jpg,Toolbox,2,3
6,2,4,231,2,224,stimuli/tools/bucket.jpg,Household,2,3
6,2,4,232,2,326,stimuli/tools/ropeandpulley.jpg,Household,2,3
6,2,4,233,1,64,stimuli/animals/marmot.jpg,Mammals,2,3
6,2,4,234,2,333,stimuli/tools/treadmill.jpg,Devices,1,2
6,2,4,235,1,67,stimuli/animals/waterbuffalo.jpg,Mammals,2,3
6,2,4,236,2,275,stimuli/tools/ladel.jpg,Household,2,3
6,2,4,237,1,42,stimuli/animals/frog.jpg,ReptilesAmph,1,2
6,2,4,238,1,63,stimuli/animals/marlin.jpg,SeaDwellers,2,3
6,2,4,239,1,28,stimuli/animals/duck.jpg,Birds,2,3
6,2,4,240,1,142,stimuli/animals/palmcockatoo.jpg,Birds,2,3
6,2,4,241,2,339,stimuli/tools/weldinghelmet.jpg,Toolbox,1,1
6,2,4,242,1,30,stimuli/animals/pig.jpg,Mammals,1,2
6,2,4,243,2,217,stimuli/tools/blower.jpg,Powertools,2,3
6,2,4,244,2,300,stimuli/tools/digitalcamera.jpg,Devices,2,3
