order,conditionedCat,trial,stim_cat_enc,stim_number_enc,stim_name_enc,stim_cat_left,stim_number_left,stim_name_left,stim_cat_superord_left,stim_cat_right,stim_number_right,stim_name_right,stim_cat_superord_right,corr_cat,corr_resp,corr_image,corr_reward
3,1,49,1,157,stimuli/animals/mole.jpg,1,157,stimuli/animals/mole.jpg,Mammals,1,83,stimuli/animals/dramaderry.jpg,Mammals,1,1,stimuli/cues/cue_green.jpg,5
3,1,50,1,169,stimuli/animals/halibut.jpg,1,87,stimuli/animals/wildabeast.jpg,Mammals,1,169,stimuli/animals/halibut.jpg,SeaDwellers,1,2,stimuli/cues/cue_green.jpg,5
3,1,51,2,284,stimuli/tools/nailgun.jpg,2,284,stimuli/tools/nailgun.jpg,Powertools,2,296,stimuli/tools/handdrill.jpg,Toolbox,2,1,stimuli/cues/cue_white.jpg,1
3,1,52,2,350,stimuli/tools/beadingtool.jpg,2,303,stimuli/tools/stethoscope.jpg,Household,2,350,stimuli/tools/beadingtool.jpg,Toolbox,2,2,stimuli/cues/cue_white.jpg,1
3,1,53,1,66,stimuli/animals/peacock.jpg,1,86,stimuli/animals/turkey.jpg,Birds,1,66,stimuli/animals/peacock.jpg,Birds,1,2,stimuli/cues/cue_green.jpg,5
3,1,54,2,311,stimuli/tools/curlingiron.jpg,2,207,stimuli/tools/ducttape.jpg,Household,2,311,stimuli/tools/curlingiron.jpg,Household,2,2,stimuli/cues/cue_white.jpg,1
3,1,55,1,117,stimuli/animals/cricket.jpg,1,39,stimuli/animals/gorilla.jpg,Mammals,1,117,stimuli/animals/cricket.jpg,Invertebrates,1,2,stimuli/cues/cue_green.jpg,5
3,1,56,2,251,stimuli/tools/measuringdevice.jpg,2,283,stimuli/tools/magnet.jpg,Household,2,251,stimuli/tools/measuringdevice.jpg,Toolbox,2,2,stimuli/cues/cue_white.jpg,1
3,1,57,1,61,stimuli/animals/chipmunk.jpg,1,61,stimuli/animals/chipmunk.jpg,Mammals,1,95,stimuli/animals/prairiedog.jpg,Mammals,1,1,stimuli/cues/cue_green.jpg,5
3,1,58,1,28,stimuli/animals/duck.jpg,1,28,stimuli/animals/duck.jpg,Birds,1,30,stimuli/animals/pig.jpg,Mammals,1,1,stimuli/cues/cue_green.jpg,5
3,1,59,2,344,stimuli/tools/lantern.jpg,2,247,stimuli/tools/razorblade.jpg,Household,2,344,stimuli/tools/lantern.jpg,Household,2,2,stimuli/cues/cue_white.jpg,1
3,1,60,1,147,stimuli/animals/beardeddragon.jpg,1,146,stimuli/animals/anteater.jpg,Mammals,1,147,stimuli/animals/beardeddragon.jpg,ReptilesAmph,1,2,stimuli/cues/cue_green.jpg,5
