order,conditionedCat,trial,stim_cat_enc,stim_number_enc,stim_name_enc,stim_cat_left,stim_number_left,stim_name_left,stim_cat_superord_left,stim_cat_right,stim_number_right,stim_name_right,stim_cat_superord_right,corr_cat,corr_resp,corr_image,corr_reward
6,2,46,1,125,stimuli/animals/ladybug.jpg,1,125,stimuli/animals/ladybug.jpg,Invertebrates,1,104,stimuli/animals/lemur.jpg,Mammals,1,1,stimuli/cues/cue_white.jpg,1
6,2,47,1,30,stimuli/animals/pig.jpg,1,30,stimuli/animals/pig.jpg,Mammals,1,113,stimuli/animals/moth.jpg,Invertebrates,1,1,stimuli/cues/cue_white.jpg,1
6,2,48,2,360,stimuli/tools/engine.jpg,2,360,stimuli/tools/engine.jpg,Devices,2,223,stimuli/tools/rake.jpg,Household,2,1,stimuli/cues/cue_green.jpg,5
6,2,49,2,358,stimuli/tools/crutches.jpg,2,242,stimuli/tools/thermometer.jpg,Household,2,358,stimuli/tools/crutches.jpg,Household,2,2,stimuli/cues/cue_green.jpg,5
6,2,50,2,239,stimuli/tools/iron.jpg,2,239,stimuli/tools/iron.jpg,Household,2,341,stimuli/tools/caliper.jpg,Toolbox,2,1,stimuli/cues/cue_green.jpg,5
6,2,51,1,149,stimuli/animals/quail.jpg,1,136,stimuli/animals/iguana.jpg,ReptilesAmph,1,149,stimuli/animals/quail.jpg,Birds,1,2,stimuli/cues/cue_white.jpg,1
6,2,52,2,330,stimuli/tools/foodprocessor.jpg,2,260,stimuli/tools/carjack.jpg,Toolbox,2,330,stimuli/tools/foodprocessor.jpg,Household,2,2,stimuli/cues/cue_green.jpg,5
6,2,53,1,82,stimuli/animals/yak.jpg,1,82,stimuli/animals/yak.jpg,Mammals,1,22,stimuli/animals/giraffe.jpg,Mammals,1,1,stimuli/cues/cue_white.jpg,1
6,2,54,1,160,stimuli/animals/aardvark.jpg,1,130,stimuli/animals/grasshopper.jpg,Invertebrates,1,160,stimuli/animals/aardvark.jpg,Mammals,1,2,stimuli/cues/cue_white.jpg,1
6,2,55,2,201,stimuli/tools/electricdrill.jpg,2,308,stimuli/tools/blender.jpg,Household,2,201,stimuli/tools/electricdrill.jpg,Powertools,2,2,stimuli/cues/cue_green.jpg,5
6,2,56,2,206,stimuli/tools/monkeywrench.jpg,2,206,stimuli/tools/monkeywrench.jpg,Toolbox,2,344,stimuli/tools/lantern.jpg,Household,2,1,stimuli/cues/cue_green.jpg,5
6,2,57,1,114,stimuli/animals/snapper.jpg,1,114,stimuli/animals/snapper.jpg,SeaDwellers,1,27,stimuli/animals/tortoise.jpg,ReptilesAmph,1,1,stimuli/cues/cue_white.jpg,1
6,2,58,2,296,stimuli/tools/handdrill.jpg,2,296,stimuli/tools/handdrill.jpg,Toolbox,2,288,stimuli/tools/snowbrush.jpg,Powertools,2,1,stimuli/cues/cue_green.jpg,5
6,2,59,2,270,stimuli/tools/microscope.jpg,2,265,stimuli/tools/planer.jpg,Toolbox,2,270,stimuli/tools/microscope.jpg,Household,2,2,stimuli/cues/cue_green.jpg,5
6,2,60,1,172,stimuli/animals/plantbug.jpg,1,68,stimuli/animals/camel.jpg,Mammals,1,172,stimuli/animals/plantbug.jpg,Invertebrates,1,2,stimuli/cues/cue_white.jpg,1
