order,conditionedCat,trial,stim_cat_enc,stim_number_enc,stim_name_enc,stim_cat_left,stim_number_left,stim_name_left,stim_cat_superord_left,stim_cat_right,stim_number_right,stim_name_right,stim_cat_superord_right,corr_cat,corr_resp,corr_image,corr_reward
1,1,23,2,211,stimuli/tools/paintbrush.jpg,2,211,stimuli/tools/paintbrush.jpg,Household,2,341,stimuli/tools/caliper.jpg,Toolbox,2,1,stimuli/cues/cue_white.jpg,1
1,1,24,1,1,stimuli/animals/cat.jpg,1,56,stimuli/animals/donkey.jpg,Mammals,1,1,stimuli/animals/cat.jpg,Mammals,1,2,stimuli/cues/cue_green.jpg,5
1,1,25,2,258,stimuli/tools/pizzacutter.jpg,2,258,stimuli/tools/pizzacutter.jpg,Household,2,302,stimuli/tools/pencilsharpener.jpg,Devices,2,1,stimuli/cues/cue_white.jpg,1
1,1,26,2,207,stimuli/tools/ducttape.jpg,2,251,stimuli/tools/measuringdevice.jpg,Toolbox,2,207,stimuli/tools/ducttape.jpg,Household,2,2,stimuli/cues/cue_white.jpg,1
1,1,27,1,105,stimuli/animals/lizard.jpg,1,49,stimuli/animals/llama.jpg,Mammals,1,105,stimuli/animals/lizard.jpg,ReptilesAmph,1,2,stimuli/cues/cue_green.jpg,5
1,1,28,1,55,stimuli/animals/crow.jpg,1,69,stimuli/animals/porcupine.jpg,Mammals,1,55,stimuli/animals/crow.jpg,Birds,1,2,stimuli/cues/cue_green.jpg,5
1,1,29,1,64,stimuli/animals/marmot.jpg,1,64,stimuli/animals/marmot.jpg,Mammals,1,98,stimuli/animals/wasp.jpg,Invertebrates,1,1,stimuli/cues/cue_green.jpg,5
1,1,30,2,244,stimuli/tools/mallet.jpg,2,244,stimuli/tools/mallet.jpg,Toolbox,2,275,stimuli/tools/ladel.jpg,Household,2,1,stimuli/cues/cue_white.jpg,1
1,1,31,2,209,stimuli/tools/broom.jpg,2,209,stimuli/tools/broom.jpg,Household,2,350,stimuli/tools/beadingtool.jpg,Toolbox,2,1,stimuli/cues/cue_white.jpg,1
1,1,32,2,270,stimuli/tools/microscope.jpg,2,270,stimuli/tools/microscope.jpg,Household,2,330,stimuli/tools/foodprocessor.jpg,Household,2,1,stimuli/cues/cue_white.jpg,1
1,1,33,1,111,stimuli/animals/cockatiel.jpg,1,108,stimuli/animals/carp.jpg,SeaDwellers,1,111,stimuli/animals/cockatiel.jpg,Birds,1,2,stimuli/cues/cue_green.jpg,5
1,1,34,2,272,stimuli/tools/sawblade.jpg,2,263,stimuli/tools/mixer.jpg,Household,2,272,stimuli/tools/sawblade.jpg,Toolbox,2,2,stimuli/cues/cue_white.jpg,1
1,1,35,1,110,stimuli/animals/beta.jpg,1,46,stimuli/animals/pelican.jpg,Birds,1,110,stimuli/animals/beta.jpg,SeaDwellers,1,2,stimuli/cues/cue_green.jpg,5
1,1,36,2,262,stimuli/tools/fishingpole.jpg,2,328,stimuli/tools/stove.jpg,Household,2,262,stimuli/tools/fishingpole.jpg,Household,2,2,stimuli/cues/cue_white.jpg,1
1,1,37,2,340,stimuli/tools/woodchipper.jpg,2,340,stimuli/tools/woodchipper.jpg,Powertools,2,250,stimuli/tools/laptop.jpg,Devices,2,1,stimuli/cues/cue_white.jpg,1
1,1,38,1,104,stimuli/animals/lemur.jpg,1,75,stimuli/animals/snail.jpg,Invertebrates,1,104,stimuli/animals/lemur.jpg,Mammals,1,2,stimuli/cues/cue_green.jpg,5
1,1,39,2,290,stimuli/tools/stroller.jpg,2,290,stimuli/tools/stroller.jpg,Household,2,325,stimuli/tools/microwave.jpg,Devices,2,1,stimuli/cues/cue_white.jpg,1
1,1,40,2,191,stimuli/tools/ladder.jpg,2,191,stimuli/tools/ladder.jpg,Household,2,268,stimuli/tools/fan.jpg,Household,2,1,stimuli/cues/cue_white.jpg,1
1,1,41,2,291,stimuli/tools/battery.jpg,2,243,stimuli/tools/tongs.jpg,Household,2,291,stimuli/tools/battery.jpg,Household,2,2,stimuli/cues/cue_white.jpg,1
1,1,42,1,32,stimuli/animals/turtle.jpg,1,53,stimuli/animals/baldeagle.jpg,Birds,1,32,stimuli/animals/turtle.jpg,ReptilesAmph,1,2,stimuli/cues/cue_green.jpg,5
1,1,43,2,215,stimuli/tools/trowel.jpg,2,315,stimuli/tools/generator.jpg,Devices,2,215,stimuli/tools/trowel.jpg,Toolbox,2,2,stimuli/cues/cue_white.jpg,1
1,1,44,1,165,stimuli/animals/caterpillar.jpg,1,117,stimuli/animals/cricket.jpg,Invertebrates,1,165,stimuli/animals/caterpillar.jpg,Invertebrates,1,2,stimuli/cues/cue_green.jpg,5
1,1,45,2,204,stimuli/tools/spoon.jpg,2,204,stimuli/tools/spoon.jpg,Household,2,285,stimuli/tools/pick.jpg,Toolbox,2,1,stimuli/cues/cue_white.jpg,1
1,1,46,2,185,stimuli/tools/circularsaw.jpg,2,289,stimuli/tools/sprinkler.jpg,Household,2,185,stimuli/tools/circularsaw.jpg,Powertools,2,2,stimuli/cues/cue_white.jpg,1
1,1,47,2,220,stimuli/tools/jumpercables.jpg,2,220,stimuli/tools/jumpercables.jpg,Toolbox,2,269,stimuli/tools/magnifyingglass.jpg,Household,2,1,stimuli/cues/cue_white.jpg,1
1,1,48,1,116,stimuli/animals/caiman.jpg,1,160,stimuli/animals/aardvark.jpg,Mammals,1,116,stimuli/animals/caiman.jpg,ReptilesAmph,1,2,stimuli/cues/cue_green.jpg,5
1,1,49,1,120,stimuli/animals/sugarglider.jpg,1,120,stimuli/animals/sugarglider.jpg,Mammals,1,30,stimuli/animals/pig.jpg,Mammals,1,1,stimuli/cues/cue_green.jpg,5
1,1,50,2,316,stimuli/tools/grapplinghook.jpg,2,214,stimuli/tools/toolbox.jpg,Toolbox,2,316,stimuli/tools/grapplinghook.jpg,Toolbox,2,2,stimuli/cues/cue_white.jpg,1
1,1,51,1,80,stimuli/animals/heckcattle.jpg,1,176,stimuli/animals/firebug.jpg,Invertebrates,1,80,stimuli/animals/heckcattle.jpg,Mammals,1,2,stimuli/cues/cue_green.jpg,5
1,1,52,2,259,stimuli/tools/smartphone.jpg,2,241,stimuli/tools/staplegun.jpg,Toolbox,2,259,stimuli/tools/smartphone.jpg,Devices,2,2,stimuli/cues/cue_white.jpg,1
1,1,53,2,228,stimuli/tools/cuttingboard.jpg,2,238,stimuli/tools/edger.jpg,Powertools,2,228,stimuli/tools/cuttingboard.jpg,Household,2,2,stimuli/cues/cue_white.jpg,1
1,1,54,1,163,stimuli/animals/redpalmweevil.jpg,1,163,stimuli/animals/redpalmweevil.jpg,Invertebrates,1,147,stimuli/animals/beardeddragon.jpg,ReptilesAmph,1,1,stimuli/cues/cue_green.jpg,5
1,1,55,1,82,stimuli/animals/yak.jpg,1,63,stimuli/animals/marlin.jpg,SeaDwellers,1,82,stimuli/animals/yak.jpg,Mammals,1,2,stimuli/cues/cue_green.jpg,5
1,1,56,2,181,stimuli/tools/hammer.jpg,2,278,stimuli/tools/tape.jpg,Household,2,181,stimuli/tools/hammer.jpg,Toolbox,2,2,stimuli/cues/cue_white.jpg,1
1,1,57,2,265,stimuli/tools/planer.jpg,2,200,stimuli/tools/clippers.jpg,Toolbox,2,265,stimuli/tools/planer.jpg,Toolbox,2,2,stimuli/cues/cue_white.jpg,1
1,1,58,1,106,stimuli/animals/seahorse.jpg,1,106,stimuli/animals/seahorse.jpg,SeaDwellers,1,164,stimuli/animals/shieldbug.jpg,Invertebrates,1,1,stimuli/cues/cue_green.jpg,5
1,1,59,1,133,stimuli/animals/stinkbug.jpg,1,126,stimuli/animals/redpanda.jpg,Mammals,1,133,stimuli/animals/stinkbug.jpg,Invertebrates,1,2,stimuli/cues/cue_green.jpg,5
1,1,60,1,137,stimuli/animals/springhare.jpg,1,86,stimuli/animals/turkey.jpg,Birds,1,137,stimuli/animals/springhare.jpg,Mammals,1,2,stimuli/cues/cue_green.jpg,5
